Aux out [V]	Aux in [V]	PDH out [a.u.]
2.6398E-1	7.0302E-1	2.9260E+3
2.6410E-1	7.0254E-1	3.7350E+3
2.6410E-1	7.0302E-1	3.0160E+3
2.6421E-1	7.0035E-1	2.8730E+3
2.6421E-1	6.9889E-1	2.8200E+3
2.6421E-1	7.0108E-1	2.9760E+3
2.6433E-1	6.9841E-1	2.2070E+3
2.6433E-1	7.0011E-1	2.8000E+3
2.6433E-1	6.9962E-1	2.4050E+3
2.6445E-1	6.9914E-1	2.6060E+3
2.6445E-1	6.9817E-1	2.2470E+3
2.6445E-1	6.9817E-1	2.7640E+3
2.6457E-1	6.9841E-1	2.0730E+3
2.6457E-1	6.9574E-1	2.5770E+3
2.6457E-1	6.9622E-1	2.4650E+3
2.6468E-1	6.9574E-1	2.7600E+3
2.6468E-1	6.9622E-1	2.6620E+3
2.6480E-1	6.9646E-1	2.0650E+3
2.6480E-1	6.9598E-1	2.4450E+3
2.6480E-1	6.9404E-1	2.4850E+3
2.6492E-1	6.9525E-1	1.9950E+3
2.6492E-1	6.9258E-1	2.1290E+3
2.6492E-1	6.9404E-1	2.4240E+3
2.6504E-1	6.9476E-1	1.4730E+3
2.6504E-1	6.9161E-1	2.0510E+3
2.6504E-1	6.9112E-1	1.6840E+3
2.6516E-1	6.9063E-1	1.3840E+3
2.6516E-1	6.8918E-1	1.9370E+3
2.6516E-1	6.8991E-1	1.6720E+3
2.6527E-1	6.8918E-1	1.0130E+3
2.6527E-1	6.8602E-1	1.5470E+3
2.6539E-1	6.8748E-1	1.8250E+3
2.6539E-1	6.8675E-1	6.7400E+2
2.6539E-1	6.8723E-1	1.3740E+3
2.6551E-1	6.8796E-1	1.2820E+3
2.6551E-1	6.8578E-1	1.7710E+3
2.6551E-1	6.8650E-1	1.4960E+3
2.6563E-1	6.8408E-1	1.1640E+3
2.6563E-1	6.8456E-1	3.6400E+2
2.6563E-1	6.8310E-1	8.0200E+2
2.6574E-1	6.8578E-1	1.1880E+3
2.6574E-1	6.8480E-1	1.5990E+3
2.6574E-1	6.8626E-1	1.2470E+3
2.6586E-1	6.8335E-1	5.4400E+2
2.6586E-1	6.8408E-1	7.5500E+2
2.6586E-1	6.8432E-1	8.3100E+2
2.6598E-1	6.8553E-1	2.1200E+2
2.6598E-1	6.8432E-1	8.6500E+2
2.6610E-1	6.8335E-1	7.1300E+2
2.6610E-1	6.8310E-1	3.5400E+2
2.6610E-1	6.8286E-1	1.1430E+3
2.6621E-1	6.8262E-1	1.1790E+3
2.6621E-1	6.8310E-1	7.9500E+2
2.6621E-1	6.8408E-1	1.3430E+3
2.6633E-1	6.8165E-1	3.9900E+2
2.6633E-1	6.8165E-1	1.3620E+3
2.6633E-1	6.8189E-1	9.7000E+2
2.6645E-1	6.8189E-1	9.3400E+2
2.6645E-1	6.8237E-1	4.3100E+2
2.6645E-1	6.8335E-1	5.7800E+2
2.6657E-1	6.8189E-1	1.2150E+3
2.6657E-1	6.8140E-1	9.9800E+2
2.6668E-1	6.8043E-1	3.2400E+2
2.6668E-1	6.8213E-1	8.4200E+2
2.6668E-1	6.8116E-1	4.5300E+2
2.6680E-1	6.8092E-1	3.9600E+2
2.6680E-1	6.7970E-1	2.7700E+2
2.6680E-1	6.8019E-1	7.1400E+2
2.6692E-1	6.8019E-1	1.5300E+2
2.6692E-1	6.8165E-1	8.1300E+2
2.6692E-1	6.8043E-1	5.9200E+2
2.6704E-1	6.7995E-1	2.9800E+2
2.6704E-1	6.8067E-1	4.9100E+2
2.6704E-1	6.8116E-1	4.8700E+2
2.6716E-1	6.8043E-1	6.2000E+2
2.6716E-1	6.7995E-1	3.7600E+2
2.6727E-1	6.8019E-1	2.7300E+2
2.6727E-1	6.8165E-1	2.4200E+2
2.6727E-1	6.7995E-1	3.7900E+2
2.6739E-1	6.7995E-1	-3.3600E+2
2.6739E-1	6.8092E-1	-2.6100E+2
2.6739E-1	6.8140E-1	4.8000E+1
2.6751E-1	6.7922E-1	-9.5000E+1
2.6751E-1	6.8067E-1	5.1000E+1
2.6751E-1	6.8019E-1	2.3300E+2
2.6763E-1	6.7922E-1	-3.4000E+2
2.6763E-1	6.7897E-1	-3.8000E+2
2.6763E-1	6.8189E-1	2.4200E+2
2.6774E-1	6.7970E-1	-7.4000E+1
2.6774E-1	6.8043E-1	-5.0000E+0
2.6786E-1	6.8092E-1	-4.0000E+2
2.6786E-1	6.8067E-1	-3.0500E+2
2.6786E-1	6.8092E-1	-1.4700E+2
2.6798E-1	6.8116E-1	-6.3000E+1
2.6798E-1	6.8116E-1	-5.0700E+2
2.6798E-1	6.8189E-1	-3.6600E+2
2.6810E-1	6.8116E-1	-1.7700E+2
2.6810E-1	6.8067E-1	-3.8200E+2
2.6810E-1	6.8043E-1	1.2000E+1
2.6821E-1	6.8189E-1	-5.8200E+2
2.6821E-1	6.8092E-1	-4.4900E+2
2.6821E-1	6.8067E-1	-2.6200E+2
2.6833E-1	6.8165E-1	-1.2200E+2
2.6833E-1	6.8165E-1	-3.0600E+2
2.6845E-1	6.8237E-1	-5.7500E+2
2.6845E-1	6.7995E-1	1.6800E+2
2.6845E-1	6.8092E-1	-6.5900E+2
2.6857E-1	6.8189E-1	-7.3700E+2
2.6857E-1	6.8140E-1	-6.1000E+2
2.6857E-1	6.8237E-1	-3.2700E+2
2.6869E-1	6.8359E-1	-8.1000E+1
2.6869E-1	6.8262E-1	-1.5800E+2
2.6869E-1	6.8165E-1	-7.5000E+2
2.6880E-1	6.8286E-1	-5.4800E+2
2.6880E-1	6.8286E-1	-5.4000E+1
2.6880E-1	6.8432E-1	1.7400E+2
2.6892E-1	6.8165E-1	-1.1000E+1
2.6892E-1	6.8383E-1	-1.1800E+2
2.6892E-1	6.8262E-1	1.1600E+2
2.6904E-1	6.8408E-1	-2.7600E+2
2.6904E-1	6.8408E-1	-6.1200E+2
2.6916E-1	6.8310E-1	-3.8400E+2
2.6916E-1	6.8310E-1	-1.9400E+2
2.6916E-1	6.8505E-1	-2.3700E+2
2.6927E-1	6.8505E-1	2.1900E+2
2.6927E-1	6.8456E-1	2.7000E+2
2.6927E-1	6.8286E-1	4.1700E+2
2.6939E-1	6.8529E-1	-2.0100E+2
2.6939E-1	6.8310E-1	7.1700E+2
2.6939E-1	6.8505E-1	3.3500E+2
2.6951E-1	6.8456E-1	3.5400E+2
2.6951E-1	6.8408E-1	5.8000E+1
2.6951E-1	6.8383E-1	-1.2500E+2
2.6963E-1	6.8286E-1	5.3400E+2
2.6963E-1	6.8408E-1	2.4300E+2
2.6974E-1	6.8408E-1	-2.8000E+1
2.6974E-1	6.8383E-1	6.0300E+2
2.6974E-1	6.8456E-1	4.6100E+2
2.6986E-1	6.8408E-1	4.9800E+2
2.6986E-1	6.8335E-1	5.9400E+2
2.6986E-1	6.8456E-1	7.6500E+2
2.6998E-1	6.8383E-1	1.3150E+3
2.6998E-1	6.8359E-1	1.1720E+3
2.6998E-1	6.8383E-1	1.4130E+3
2.7010E-1	6.8237E-1	8.4800E+2
2.7010E-1	6.8237E-1	6.3200E+2
2.7010E-1	6.8310E-1	1.4460E+3
2.7021E-1	6.8432E-1	1.3540E+3
2.7021E-1	6.8383E-1	1.2520E+3
2.7033E-1	6.8359E-1	6.0400E+2
2.7033E-1	6.8335E-1	1.6990E+3
2.7033E-1	6.8286E-1	1.0750E+3
2.7045E-1	6.8335E-1	2.0030E+3
2.7045E-1	6.8213E-1	9.8600E+2
2.7045E-1	6.8262E-1	1.1330E+3
2.7057E-1	6.8237E-1	1.4580E+3
2.7057E-1	6.8189E-1	1.4710E+3
2.7057E-1	6.8165E-1	1.3130E+3
2.7069E-1	6.8286E-1	1.3360E+3
2.7069E-1	6.8310E-1	1.9470E+3
2.7069E-1	6.7970E-1	1.7030E+3
2.7080E-1	6.8116E-1	1.3460E+3
2.7080E-1	6.8165E-1	1.6930E+3
2.7092E-1	6.8262E-1	1.3940E+3
2.7092E-1	6.8165E-1	1.3210E+3
2.7092E-1	6.8067E-1	1.6860E+3
2.7104E-1	6.7849E-1	1.1270E+3
2.7104E-1	6.8019E-1	1.8770E+3
2.7104E-1	6.7897E-1	1.6670E+3
2.7116E-1	6.7897E-1	9.1000E+2
2.7116E-1	6.7946E-1	1.0530E+3
2.7116E-1	6.7922E-1	1.1800E+3
2.7127E-1	6.7897E-1	9.7200E+2
2.7127E-1	6.7897E-1	4.9500E+2
2.7127E-1	6.8019E-1	1.2030E+3
2.7139E-1	6.7873E-1	1.4770E+3
2.7139E-1	6.7897E-1	1.3980E+3
2.7151E-1	6.7824E-1	1.1240E+3
2.7151E-1	6.7873E-1	1.5050E+3
2.7151E-1	6.7727E-1	8.9600E+2
2.7163E-1	6.7776E-1	1.1000E+3
2.7163E-1	6.7752E-1	1.0290E+3
2.7163E-1	6.7703E-1	9.7600E+2
2.7174E-1	6.8019E-1	1.7590E+3
2.7174E-1	6.7776E-1	1.1310E+3
2.7174E-1	6.7679E-1	1.2190E+3
2.7186E-1	6.7849E-1	8.5500E+2
2.7186E-1	6.7727E-1	1.3840E+3
2.7186E-1	6.7776E-1	8.6400E+2
2.7198E-1	6.7727E-1	9.6900E+2
2.7198E-1	6.7679E-1	1.0530E+3
2.7198E-1	6.7533E-1	1.1530E+3
2.7210E-1	6.7557E-1	6.6700E+2
2.7210E-1	6.7703E-1	1.0970E+3
2.7221E-1	6.7557E-1	9.7800E+2
2.7221E-1	6.7557E-1	8.9300E+2
2.7221E-1	6.7606E-1	9.0700E+2
2.7233E-1	6.7533E-1	1.0200E+3
2.7233E-1	6.7654E-1	8.6200E+2
2.7233E-1	6.7752E-1	1.6490E+3
2.7245E-1	6.7557E-1	9.5700E+2
2.7245E-1	6.7727E-1	8.4600E+2
2.7245E-1	6.7387E-1	8.0500E+2
2.7257E-1	6.7484E-1	1.8500E+2
2.7257E-1	6.7533E-1	5.9700E+2
2.7257E-1	6.7436E-1	1.7400E+2
2.7269E-1	6.7557E-1	9.4200E+2
2.7269E-1	6.7411E-1	3.0300E+2
2.7280E-1	6.7387E-1	8.2000E+2
2.7280E-1	6.7290E-1	5.9800E+2
2.7280E-1	6.7557E-1	5.9200E+2
2.7292E-1	6.7436E-1	5.7200E+2
2.7292E-1	6.7411E-1	2.9600E+2
2.7292E-1	6.7460E-1	2.9200E+2
2.7304E-1	6.7484E-1	6.8800E+2
2.7304E-1	6.7484E-1	5.0300E+2
2.7304E-1	6.7387E-1	6.0000E+2
2.7316E-1	6.7460E-1	6.2800E+2
2.7316E-1	6.7339E-1	1.1490E+3
2.7316E-1	6.7411E-1	1.4020E+3
2.7327E-1	6.7339E-1	6.5400E+2
2.7327E-1	6.7509E-1	2.9100E+2
2.7327E-1	6.7460E-1	3.4500E+2
2.7339E-1	6.7339E-1	4.0100E+2
2.7339E-1	6.7411E-1	3.3000E+2
2.7351E-1	6.7363E-1	7.6100E+2
2.7351E-1	6.7290E-1	7.7700E+2
2.7351E-1	6.7314E-1	6.0200E+2
2.7363E-1	6.7314E-1	8.9500E+2
2.7363E-1	6.7314E-1	2.1100E+2
2.7363E-1	6.7387E-1	7.4300E+2
2.7374E-1	6.7387E-1	1.0080E+3
2.7374E-1	6.7339E-1	5.5000E+2
2.7374E-1	6.7290E-1	5.7100E+2
2.7386E-1	6.7509E-1	6.4100E+2
2.7386E-1	6.7509E-1	2.3000E+2
2.7386E-1	6.7436E-1	3.0000E+0
2.7398E-1	6.7363E-1	8.4300E+2
2.7398E-1	6.7314E-1	-1.2400E+2
2.7410E-1	6.7509E-1	3.5800E+2
2.7410E-1	6.7290E-1	4.8800E+2
2.7410E-1	6.7436E-1	4.4500E+2
2.7421E-1	6.7339E-1	9.0400E+2
2.7421E-1	6.7339E-1	4.1400E+2
2.7421E-1	6.7193E-1	3.1200E+2
2.7433E-1	6.7436E-1	2.8200E+2
2.7433E-1	6.7169E-1	3.5200E+2
2.7433E-1	6.7411E-1	3.2400E+2
2.7445E-1	6.7387E-1	3.5300E+2
2.7445E-1	6.7290E-1	5.7900E+2
2.7445E-1	6.7484E-1	3.3800E+2
2.7457E-1	6.7290E-1	2.7300E+2
2.7457E-1	6.7411E-1	4.6800E+2
2.7469E-1	6.7290E-1	7.5200E+2
2.7469E-1	6.7314E-1	5.4800E+2
2.7469E-1	6.7436E-1	1.6400E+2
2.7480E-1	6.7339E-1	7.3400E+2
2.7480E-1	6.7387E-1	3.9400E+2
2.7480E-1	6.7339E-1	6.9200E+2
2.7492E-1	6.7411E-1	-1.6400E+2
2.7492E-1	6.7169E-1	1.3350E+3
2.7492E-1	6.7266E-1	5.4300E+2
2.7504E-1	6.7460E-1	5.0400E+2
2.7504E-1	6.7314E-1	3.4300E+2
2.7504E-1	6.7241E-1	3.4400E+2
2.7516E-1	6.7484E-1	3.4000E+2
2.7516E-1	6.7411E-1	0.0000E+0
2.7527E-1	6.7266E-1	3.7200E+2
2.7527E-1	6.7363E-1	6.0000E+2
2.7527E-1	6.7436E-1	8.4000E+1
2.7539E-1	6.7387E-1	4.7300E+2
2.7539E-1	6.7266E-1	4.8300E+2
2.7539E-1	6.7339E-1	3.5100E+2
2.7551E-1	6.7217E-1	-7.0000E+1
2.7551E-1	6.7387E-1	6.4700E+2
2.7551E-1	6.7241E-1	5.2600E+2
2.7563E-1	6.7387E-1	-6.4000E+1
2.7563E-1	6.7217E-1	7.1400E+2
2.7563E-1	6.7314E-1	4.3500E+2
2.7574E-1	6.7241E-1	9.3400E+2
2.7574E-1	6.7460E-1	2.1700E+2
2.7586E-1	6.7387E-1	-5.7000E+1
2.7586E-1	6.7436E-1	3.3700E+2
2.7586E-1	6.7144E-1	2.5700E+2
2.7598E-1	6.7266E-1	-1.9600E+2
2.7598E-1	6.7460E-1	7.2100E+2
2.7598E-1	6.7266E-1	6.6400E+2
2.7610E-1	6.7339E-1	2.6000E+2
2.7610E-1	6.7339E-1	1.4000E+2
2.7610E-1	6.7169E-1	8.8900E+2
2.7622E-1	6.7314E-1	7.3200E+2
2.7622E-1	6.7314E-1	9.8700E+2
2.7622E-1	6.7314E-1	-1.7000E+2
2.7633E-1	6.7363E-1	3.0000E+2
2.7633E-1	6.7411E-1	-3.1100E+2
2.7633E-1	6.7460E-1	5.0400E+2
2.7645E-1	6.7411E-1	1.9700E+2
2.7645E-1	6.7266E-1	6.8000E+2
2.7657E-1	6.7533E-1	7.9400E+2
2.7657E-1	6.7484E-1	2.8000E+2
2.7657E-1	6.7484E-1	4.0100E+2
2.7669E-1	6.7363E-1	5.7000E+2
2.7669E-1	6.7460E-1	3.4100E+2
2.7669E-1	6.7484E-1	-1.6600E+2
2.7680E-1	6.7411E-1	6.1200E+2
2.7680E-1	6.7411E-1	1.4900E+2
2.7680E-1	6.7533E-1	-8.4000E+1
2.7692E-1	6.7509E-1	1.3700E+2
2.7692E-1	6.7363E-1	1.7200E+2
2.7692E-1	6.7484E-1	8.0000E+1
2.7704E-1	6.7363E-1	6.2000E+1
2.7704E-1	6.7387E-1	4.9200E+2
2.7716E-1	6.7363E-1	-1.3200E+2
2.7716E-1	6.7557E-1	4.0400E+2
2.7716E-1	6.7411E-1	-8.2000E+1
2.7727E-1	6.7387E-1	2.6600E+2
2.7727E-1	6.7460E-1	-3.7000E+1
2.7727E-1	6.7387E-1	1.1400E+2
2.7739E-1	6.7460E-1	3.8300E+2
2.7739E-1	6.7509E-1	5.0500E+2
2.7739E-1	6.7582E-1	-3.3900E+2
2.7751E-1	6.7582E-1	-5.7000E+1
2.7751E-1	6.7776E-1	2.0000E+1
2.7751E-1	6.7411E-1	1.1600E+2
2.7763E-1	6.7509E-1	-7.1000E+1
2.7763E-1	6.7582E-1	-9.0000E+1
2.7774E-1	6.7606E-1	7.1800E+2
2.7774E-1	6.7460E-1	-7.7700E+2
2.7774E-1	6.7509E-1	1.1700E+2
2.7786E-1	6.7557E-1	3.3600E+2
2.7786E-1	6.7533E-1	7.9100E+2
2.7786E-1	6.7484E-1	4.5100E+2
2.7798E-1	6.7654E-1	4.0800E+2
2.7798E-1	6.7776E-1	-7.3700E+2
2.7798E-1	6.7557E-1	1.1800E+2
2.7810E-1	6.7727E-1	4.1400E+2
2.7810E-1	6.7606E-1	5.7200E+2
2.7810E-1	6.7606E-1	-1.2300E+2
2.7822E-1	6.7630E-1	-1.1100E+2
2.7822E-1	6.7727E-1	6.0000E+2
2.7833E-1	6.7557E-1	-1.6300E+2
2.7833E-1	6.7654E-1	-2.0700E+2
2.7833E-1	6.7679E-1	-1.0700E+2
2.7845E-1	6.7800E-1	6.9100E+2
2.7845E-1	6.7752E-1	8.1000E+1
2.7845E-1	6.7533E-1	-2.7800E+2
2.7857E-1	6.7654E-1	1.7600E+2
2.7857E-1	6.7703E-1	1.4000E+2
2.7857E-1	6.7752E-1	-4.5000E+2
2.7869E-1	6.7679E-1	-2.8200E+2
2.7869E-1	6.7752E-1	7.2400E+2
2.7869E-1	6.7873E-1	2.8600E+2
2.7880E-1	6.7533E-1	2.0900E+2
2.7880E-1	6.7946E-1	-1.4100E+2
2.7892E-1	6.7679E-1	-4.0000E+1
2.7892E-1	6.7752E-1	-5.4300E+2
2.7892E-1	6.7776E-1	-1.7900E+2
2.7904E-1	6.7606E-1	-1.3900E+2
2.7904E-1	6.7533E-1	1.7200E+2
2.7904E-1	6.7752E-1	2.7000E+2
2.7916E-1	6.7897E-1	-2.7800E+2
2.7916E-1	6.7849E-1	-1.7200E+2
2.7916E-1	6.7873E-1	-6.0000E+1
2.7927E-1	6.7703E-1	7.6000E+1
2.7927E-1	6.7800E-1	2.5300E+2
2.7927E-1	6.7727E-1	-2.2000E+2
2.7939E-1	6.7800E-1	2.1100E+2
2.7939E-1	6.7800E-1	-2.0200E+2
2.7939E-1	6.7752E-1	-4.0300E+2
2.7951E-1	6.7897E-1	-9.1000E+1
2.7951E-1	6.7970E-1	4.4200E+2
2.7963E-1	6.7873E-1	-8.6000E+1
2.7963E-1	6.8067E-1	-6.5200E+2
2.7963E-1	6.7995E-1	-1.5400E+2
2.7974E-1	6.7824E-1	2.3400E+2
2.7974E-1	6.7873E-1	1.6400E+2
2.7974E-1	6.7824E-1	3.8000E+2
2.7986E-1	6.7970E-1	-2.0400E+2
2.7986E-1	6.7922E-1	-1.1300E+2
2.7986E-1	6.7970E-1	-4.6000E+1
2.7998E-1	6.7800E-1	2.7000E+2
2.7998E-1	6.7970E-1	3.5900E+2
2.7998E-1	6.7897E-1	2.8900E+2
2.8010E-1	6.7800E-1	-7.5000E+1
2.8010E-1	6.7995E-1	2.5000E+2
2.8022E-1	6.7776E-1	2.0200E+2
2.8022E-1	6.7946E-1	6.8300E+2
2.8022E-1	6.7970E-1	-5.4000E+1
2.8033E-1	6.8067E-1	5.5800E+2
2.8033E-1	6.7970E-1	-1.6100E+2
2.8033E-1	6.8067E-1	2.1300E+2
2.8045E-1	6.8067E-1	0.0000E+0
2.8045E-1	6.7897E-1	9.2000E+1
2.8045E-1	6.8092E-1	1.2000E+1
2.8057E-1	6.8043E-1	1.2500E+2
2.8057E-1	6.7995E-1	-2.0000E+2
2.8057E-1	6.8019E-1	3.5900E+2
2.8069E-1	6.7946E-1	2.2600E+2
2.8069E-1	6.8067E-1	2.1400E+2
2.8069E-1	6.8092E-1	-1.7000E+2
2.8080E-1	6.8043E-1	3.3600E+2
2.8080E-1	6.8043E-1	-2.1400E+2
2.8092E-1	6.8213E-1	3.8900E+2
2.8092E-1	6.8116E-1	-5.1500E+2
2.8092E-1	6.8092E-1	-8.1000E+1
2.8104E-1	6.8043E-1	-1.1200E+2
2.8104E-1	6.8262E-1	-6.0500E+2
2.8104E-1	6.8189E-1	-2.2300E+2
2.8116E-1	6.8140E-1	2.2300E+2
2.8116E-1	6.8019E-1	-3.2000E+2
2.8116E-1	6.8067E-1	1.3000E+1
2.8127E-1	6.8213E-1	1.1300E+2
2.8127E-1	6.8140E-1	-3.1000E+1
2.8127E-1	6.8262E-1	-3.0000E+0
2.8139E-1	6.8140E-1	-5.2000E+1
2.8139E-1	6.8165E-1	1.0600E+2
2.8151E-1	6.8189E-1	7.9600E+2
2.8151E-1	6.8213E-1	3.3600E+2
2.8151E-1	6.8092E-1	1.6000E+2
2.8163E-1	6.8116E-1	3.1000E+1
2.8163E-1	6.8237E-1	2.6200E+2
2.8163E-1	6.8237E-1	-9.4200E+2
2.8174E-1	6.8262E-1	-7.8400E+2
2.8174E-1	6.8165E-1	-3.1000E+1
2.8174E-1	6.8432E-1	-5.4000E+1
2.8186E-1	6.8408E-1	6.0000E+0
2.8186E-1	6.8310E-1	-1.5100E+2
2.8186E-1	6.8456E-1	9.0000E+0
